,UMAP1,UMAP2,UMAP3,cluster_label,Planet
527,8.413706,12.1083355,5.6363015,1,HD 20329 b
528,10.593748,4.3627954,3.2754004,0,HD 203473 b
529,10.194597,4.6173778,3.431169,0,HD 204941 b
530,9.478865,6.876666,2.4519775,1,HD 205739 b
531,12.700021,1.7717565,2.7323215,1,HD 206610 b
532,8.549794,3.79821,2.218981,0,HD 20782 b
533,8.252674,4.7116385,1.932845,0,HD 20782 b
534,8.574072,8.493077,3.3543277,1,HD 207832 b
535,8.616496,8.770738,3.512995,1,HD 207832 b
536,10.499697,4.742048,3.4160178,0,HD 207832 c
537,6.3859897,9.3887415,5.826601,1,HD 207897 b
538,7.5085855,4.779613,2.274856,0,HD 20868 b
539,13.918699,2.3108532,2.6916776,1,HD 208897 b
540,13.814344,2.257856,2.6114764,1,HD 210702 b
541,8.964375,3.6828737,2.457281,0,HD 211810 b
542,13.777606,2.2504678,2.5794954,1,HD 212771 b
543,9.728847,12.925316,3.4561596,1,HD 213885 b
544,9.729848,13.003737,3.4199667,1,HD 213885 c
545,10.950345,4.2270465,3.4880323,0,HD 214823 b
546,6.40135,8.99936,5.420694,1,HD 216520 b
547,6.5205436,8.673216,5.077284,1,HD 216520 c
548,12.150446,0.83959806,2.5833023,0,HD 216536 b
549,8.763523,9.337871,3.398194,1,HD 217107 b
550,8.740583,9.32833,3.4246716,1,HD 217107 b
551,10.261948,3.2791386,3.9087007,0,HD 217107 c
552,9.941984,3.3316236,3.4508107,0,HD 217107 c
553,9.924175,4.250685,2.951268,0,HD 217786 b
554,9.543927,3.193079,3.163056,0,HD 217850 b
555,7.6951294,6.5919604,3.0669363,1,HD 218566 b
556,9.61855,3.1514823,3.2569146,0,HD 219077 b
557,2.674454,7.3989573,6.0924697,1,HD 219134 b
558,5.5617948,9.585067,7.8911133,1,HD 219134 b
559,2.6451437,7.3651605,6.0645556,1,HD 219134 b
560,5.4935627,9.524623,7.9628515,1,HD 219134 c
561,5.3095574,8.122701,5.466905,1,HD 219134 c
562,5.358911,8.090945,5.377331,1,HD 219134 c
563,5.972897,8.225663,5.093033,1,HD 219134 d
564,7.309465,5.550395,2.6181092,0,HD 219134 d
565,5.49057,9.519505,7.9690657,1,HD 219134 d
566,5.472759,9.502039,7.9848814,1,HD 219134 g
567,10.169086,4.6918807,3.455787,0,HD 219134 h
568,11.560925,4.2733297,4.019795,1,HD 219134 h
569,12.661601,0.28593493,2.952431,1,HD 219139 b
570,10.493148,3.7191575,3.142884,0,HD 219415 b
571,9.37698,10.38105,3.086445,1,HD 219828 b
572,9.808146,11.1486435,3.1474135,1,HD 219828 b
573,9.610897,3.1745408,3.2489395,0,HD 219828 c
574,9.602035,3.1610196,3.2303777,0,HD 219828 c
575,11.156924,4.002024,3.7103593,0,HD 220689 b
576,9.246701,9.580287,3.2630386,1,HD 221416 b
577,10.334209,3.035232,4.697846,0,HD 221420 b
578,13.447781,2.4448364,3.2818248,1,HD 222076 b
579,9.722639,4.088333,2.8251925,0,HD 224538 b
580,9.549481,10.619462,2.9097302,1,HD 224693 b
581,13.723444,2.31184,3.3008678,1,HD 22532 b
582,9.705701,10.581671,2.226605,1,HD 231701 b
583,9.730381,10.822005,2.2446322,1,HD 231701 b
584,12.840342,0.14068142,3.073702,1,HD 233604 b
585,10.251531,3.465071,3.647361,0,HD 233832 b
586,5.299173,8.115824,5.4451056,1,HD 23472 b
587,5.2651234,8.106676,5.470096,1,HD 23472 c
588,5.275738,8.117683,5.476461,1,HD 23472 d
589,5.294022,8.134451,5.4639206,1,HD 23472 e
590,5.311971,8.127862,5.4522157,1,HD 23472 f
591,10.58768,4.3266516,3.231814,0,HD 23596 b
592,0.34005818,5.1410522,3.871636,4,HD 238090 b
593,11.815886,1.8363099,2.9639149,0,HD 238914 b
594,12.109489,-0.51647705,2.3400693,2,HD 240237 b
595,10.813862,3.3811355,4.6341324,0,HD 24040 b
596,11.474594,4.026462,3.7510319,1,HD 25171 b
597,12.569769,0.2715842,2.928443,1,HD 25723 b
598,0.24269046,5.7426953,5.6692514,4,HD 260655 b
599,0.23493001,5.7466927,5.713557,4,HD 260655 c
600,10.503783,11.6294155,0.92962456,1,HD 2685 b
601,11.3111925,3.9638608,3.8085356,1,HD 27631 b
602,8.672072,3.745362,2.2714353,0,HD 28254 b
603,-0.19979061,5.2688384,4.610048,4,HD 285968 b
604,13.544811,2.0981503,2.6186557,1,HD 28678 b
605,11.394145,3.9234462,3.8939378,1,HD 290327 b
606,13.503766,2.407332,3.372965,1,HD 29399 b
607,12.471739,0.40346918,2.8460124,1,HD 2952 b
608,10.870201,3.7339237,3.757665,0,HD 30177 b
609,8.690274,3.761406,2.264122,0,HD 30562 b
610,13.295909,2.2752383,3.0105724,1,HD 30856 b
611,9.432012,6.5504723,2.4690537,0,HD 31253 b
612,7.102878,9.311537,5.026358,1,HD 3167 b
613,7.068976,8.681336,4.6265135,1,HD 3167 c
614,7.9876304,5.656155,2.3518257,0,HD 3167 d
615,7.4481354,4.9070168,2.319086,0,HD 3167 e
616,13.948854,2.4091158,2.897453,1,HD 33142 b
617,13.628725,2.4091244,2.5227616,1,HD 33142 b
618,13.481532,2.3851874,3.1880627,1,HD 33142 c
619,13.4827385,2.407752,2.4898083,1,HD 33142 d
620,9.990063,12.061391,2.3023129,1,HD 332231 b
621,8.650206,5.9924493,1.7923802,0,HD 33283 b
622,13.281629,2.02964,2.7380505,1,HD 33844 b
623,13.130547,2.0513902,3.1283414,1,HD 33844 c
624,10.493621,4.679623,3.2134838,0,HD 34445 b
625,11.85797,4.204589,3.663086,1,HD 34445 b
626,9.643094,11.483299,3.9765737,1,HD 34445 c
627,9.833652,11.700476,3.932046,1,HD 34445 d
628,9.324646,10.449998,3.1941767,1,HD 34445 e
629,11.950806,4.4410095,3.534674,1,HD 34445 f
630,10.529005,3.14955,4.760826,0,HD 34445 g
631,12.523317,0.39869744,2.8550003,1,HD 360 b
632,7.451483,4.8805103,2.2912278,0,HD 3651 b
633,7.419558,4.8477364,2.3160021,0,HD 3651 b
634,7.5018487,4.765166,2.2716582,0,HD 37605 b
635,7.5357213,4.7658234,2.246405,0,HD 37605 b
636,7.504244,4.780804,2.2604983,0,HD 37605 b
637,11.374092,3.8665066,4.0042195,1,HD 37605 c
638,11.398969,3.8717656,4.0032134,1,HD 37605 c
639,8.719976,7.7735176,2.6430814,1,HD 38529 b
640,8.749575,7.7694936,2.6194046,1,HD 38529 b
641,10.441844,3.7673495,3.1983802,0,HD 38529 c
642,10.441659,3.7460845,3.1841033,0,HD 38529 c
643,13.388029,2.7940295,3.116525,1,HD 38801 b
644,13.583861,2.712883,3.189083,1,HD 38801 b
645,9.114821,3.6916838,2.5686848,0,HD 39091 b
646,9.133452,3.670204,2.5988097,0,HD 39091 b
647,6.4175243,8.122795,4.7319827,1,HD 40307 b
648,5.5621643,8.403754,5.5268383,1,HD 40307 c
649,5.588831,8.398477,5.5295057,1,HD 40307 d
650,5.4974604,8.319763,5.495524,1,HD 40307 f
651,12.318316,0.95693254,2.6540852,1,HD 40956 b
652,9.414968,6.8787055,2.3997164,1,HD 40979 b
653,8.3356905,4.909719,2.0697136,0,HD 4203 b
654,10.45111,3.1513214,4.6380277,0,HD 4203 c
655,8.599488,8.47467,3.3152082,1,HD 42618 b
656,14.018773,2.3528337,2.9576056,1,HD 4313 b
657,8.3872385,3.9492083,2.151052,0,HD 43197 b
658,9.844297,11.069665,2.3852873,1,HD 43691 b
659,8.2683,4.545939,1.8781037,0,HD 44219 b
660,8.628793,3.7974472,2.2333496,0,HD 45350 b
661,7.4421606,10.507952,5.67476,1,HD 45364 b
662,7.4736266,10.57973,5.7512355,1,HD 45364 c
663,7.4133472,4.9171314,2.3421905,0,HD 45652 b
664,13.68539,2.2082443,2.5603652,1,HD 4732 b
665,12.265373,2.0508366,3.3181016,0,HD 4732 c
666,14.006871,2.0268695,2.821824,1,HD 47366 b
667,14.0234165,2.0649583,2.8475754,1,HD 47366 b
668,13.464936,2.0548902,3.164889,1,HD 47366 c
669,12.523658,1.5835521,2.7309136,0,HD 47366 c
670,12.055375,-0.67256975,2.2548032,2,HD 4760 b
671,11.900289,4.350542,3.5588284,1,HD 48265 b
672,8.230222,6.820811,2.685108,1,HD 49674 b
673,9.622964,4.040732,2.7647066,0,HD 50554 b
674,9.674352,4.0707355,2.8046796,0,HD 50554 b
675,8.853909,6.1716228,2.0610914,0,HD 52265 b
676,9.763833,10.942012,2.1925519,1,HD 5278 b
677,9.79826,11.029646,2.2201674,1,HD 5278 c
678,13.341625,2.5642626,2.9571784,1,HD 5319 b
679,13.677093,2.5790298,3.2441497,1,HD 5319 b
680,13.653288,2.6007867,3.243687,1,HD 5319 b
681,13.194021,2.2356246,3.0152512,1,HD 5319 c
682,13.343,2.3601823,3.0886648,1,HD 5319 c
683,8.99692,3.6098106,2.502806,0,HD 55696 b
684,12.896956,0.21386208,3.0227704,1,HD 5583 b
685,12.913247,1.8875654,2.8601983,1,HD 5608 b
686,8.2806835,4.7142243,1.5769541,0,HD 56414 b
687,12.939928,0.2594739,2.9909105,1,HD 5891 b
688,12.144107,-0.3488594,2.4128337,2,HD 60292 b
689,7.9966335,11.856807,5.775736,1,HD 63433 b
690,8.083598,11.912552,5.731723,1,HD 63433 c
691,13.678197,2.1629553,2.7108693,1,HD 64121 b
692,7.529425,10.639083,5.73554,1,HD 65216 b
693,7.7828617,10.946452,5.5557847,1,HD 65216 c
694,12.219586,0.031156663,2.5549061,2,HD 66141 b
695,10.075461,3.7858455,3.1707058,0,HD 66428 b
696,9.665715,7.107668,2.6031096,1,HD 67087 b
697,8.991886,3.6150203,2.5325673,0,HD 67087 c
698,11.292502,3.9066722,3.8665497,1,HD 6718 b
699,11.792171,4.2046676,3.686405,1,HD 68402 b
700,12.6007805,1.5363913,3.0796688,1,HD 69123 b
701,8.519556,7.9717426,3.7299557,1,HD 7199 b
702,10.608964,3.4702668,3.7499077,0,HD 72659 b
703,10.679263,3.4291692,3.8268154,0,HD 72659 b
704,8.302661,5.672046,2.1723344,0,HD 72892 b
705,10.460832,4.7738433,3.4666643,0,HD 73267 b
706,12.568142,2.8432524,3.525672,1,HD 73534 b
707,12.538446,2.8740845,3.5177598,1,HD 73534 b
708,8.226781,4.5281124,1.7323585,0,HD 74156 b
709,8.222398,4.4952736,1.728794,0,HD 74156 b
710,10.305823,3.771259,3.2273204,0,HD 74156 c
711,10.314497,3.765377,3.2157702,0,HD 74156 c
712,8.68315,3.7412903,2.276794,0,HD 7449 b
713,8.694001,3.7046185,2.3180206,0,HD 7449 b
714,13.50864,2.5178697,2.5780208,1,HD 75784 b
715,13.536648,2.477349,2.5642715,1,HD 75784 b
716,10.84162,3.1875508,3.6235046,0,HD 75784 c
717,9.712413,7.234434,2.7832823,1,HD 75898 b
718,11.68772,1.6528819,2.6366174,0,HD 76920 b
719,7.1199703,9.580124,5.2084503,1,HD 77338 b
720,12.221168,0.7487228,2.596349,1,HD 79181 b
721,6.737979,8.208358,4.596444,1,HD 7924 b
722,9.349534,3.788705,2.693116,0,HD 79498 b
723,8.467502,3.865523,2.1932793,0,HD 80606 b
724,12.70822,0.14124003,3.0151668,1,HD 81688 b
725,12.05681,-0.64838207,2.269977,2,HD 81817 b
726,13.7084465,2.348286,2.9347517,1,HD 82886 b
727,9.604901,7.143938,2.7512345,1,HD 82943 b
728,9.5536,7.09968,2.70465,1,HD 82943 b
729,9.5431,7.1213813,2.7149956,1,HD 82943 b
730,8.764349,5.897546,2.190768,0,HD 82943 c
731,8.808618,5.929506,2.2323005,0,HD 82943 c
732,8.640201,5.7673664,2.0669796,0,HD 82943 c
733,7.254826,11.301116,6.2403154,1,HD 83443 b
734,7.244219,11.300311,6.2478943,1,HD 83443 b
735,7.3276052,11.361282,6.1783814,1,HD 83443 b
736,9.642926,3.1275847,3.3077903,0,HD 83443 c
737,9.424577,6.827382,2.4208972,1,HD 8574 b
738,10.2377,11.961733,3.5462992,1,HD 86081 b
739,11.286895,4.0754356,3.6880968,1,HD 86226 b
740,11.669856,4.0640655,3.7392027,1,HD 86226 b
741,8.834241,11.044462,4.2113323,1,HD 86226 c
742,8.952113,3.6450245,2.4551864,0,HD 86264 b
743,8.951159,3.6478827,2.4606853,0,HD 8673 b
744,12.588215,1.3710341,3.1086628,1,HD 86950 b
745,9.984161,3.7287116,3.308297,0,HD 87883 b
746,9.142493,9.650342,3.2157695,1,HD 88133 b
747,10.104071,11.969113,4.2026706,1,HD 88133 b
748,11.337282,3.8468528,3.9720085,1,HD 89307 b
749,10.751849,4.128665,3.4584544,0,HD 89307 b
750,10.76777,4.1807976,3.478203,0,HD 89307 b
751,8.721698,7.9594016,2.772285,1,HD 89345 b
752,8.727723,8.014822,2.7776525,1,HD 89345 b
753,8.696292,7.926607,2.784344,1,HD 89345 b
754,8.258448,4.4514675,1.6483853,0,HD 89744 b
755,11.790875,4.3601375,3.5449793,1,HD 9174 b
756,8.639867,8.476309,3.0959203,1,HD 9446 b
757,9.016309,11.215279,4.268172,1,HD 9446 c
758,13.373768,2.1316159,2.66123,1,HD 95089 b
759,12.22592,0.06488474,2.5628524,2,HD 95127 b
760,6.9927793,8.13955,4.3841944,1,HD 95338 b
761,13.978824,2.3721356,2.9135232,1,HD 96063 b
762,12.099604,-0.5625964,2.3207679,2,HD 96127 b
763,8.37882,4.2225533,1.9191455,0,HD 96167 b
764,12.24587,1.5105114,2.6176085,0,HD 96992 b
765,6.5171666,9.270638,5.56997,1,HD 97658 b
766,13.643689,2.3660157,2.5546858,1,HD 98219 b
767,9.59647,3.1588955,3.2311795,0,HD 98649 b
768,10.436276,4.8601117,3.5219684,1,HD 98736 b
769,12.307001,0.6376579,2.6673782,1,HD 99283 b
770,6.0141215,8.3056555,5.126071,1,HD 99492 b
771,7.6074033,6.6834397,3.1289024,1,HD 99492 b
772,12.3393755,1.7361552,2.6551142,0,HD 99706 b
773,12.7126465,0.2268241,2.9866836,1,HIP 107773 b
774,12.616509,1.8711169,3.1683266,0,HIP 114933 b
775,0.58697486,5.607694,4.714633,4,HIP 12961 b
776,8.535794,8.908408,3.4318743,1,HIP 14810 b
777,8.592246,9.048363,3.444489,1,HIP 14810 b
778,8.556728,8.603777,3.5597591,1,HIP 14810 c
779,8.238937,5.826864,2.3347828,0,HIP 14810 c
780,10.63338,4.92709,3.5721743,1,HIP 14810 d
781,7.3641386,5.2149124,2.461168,0,HIP 5158 b
782,10.464453,3.1775672,4.630454,0,HIP 5158 c
783,12.523142,2.1669729,3.3916423,0,HIP 56640 b
784,6.585461,8.312641,4.757826,1,HIP 57274 b
785,6.372453,9.927844,6.5685396,1,HIP 57274 c
786,7.814136,6.7055902,3.1513426,1,HIP 57274 d
787,2.561848,7.2971644,6.008946,1,HIP 65 A b
788,12.570574,1.2473649,3.146493,1,HIP 65891 b
789,11.734436,1.8564029,2.9083228,0,HIP 67537 b
790,14.14733,2.007465,2.6956203,1,HIP 67851 b
791,14.077012,2.0347288,2.6711743,1,HIP 67851 b
792,13.739949,2.18956,2.5428216,1,HIP 67851 b
793,12.599675,1.8555869,3.2421985,0,HIP 67851 c
794,12.486246,2.0022101,3.319056,0,HIP 67851 c
795,13.466176,2.2422264,3.4357796,1,HIP 74890 b
796,12.259184,1.7391788,2.6514094,0,HIP 75092 b
797,12.556362,1.5901068,3.2047584,1,HIP 8541 b
798,13.625757,2.5506437,2.781309,1,HIP 90988 b
799,7.7873125,11.441493,5.7018757,1,HIP 91258 b
800,11.818559,1.775304,2.728211,0,HIP 97233 b
801,9.090766,6.9350333,1.7043453,1,HR 858 b
802,9.316565,7.87209,1.7053977,1,HR 858 c
803,9.148697,7.0942435,1.7209363,1,HR 858 d
804,10.248051,3.0018551,4.588933,3,HR 8799 c
805,9.965762,12.197996,4.270956,1,K2-111 b
806,8.417797,12.102454,5.6177263,1,K2-113 b
807,5.884138,8.620728,5.484587,1,K2-114 b
808,12.625254,2.0873802,2.4333389,1,K2-132 b
809,8.691659,9.258867,3.456744,1,K2-140 b
810,-0.8658227,4.9661465,4.4460697,4,K2-146 b
811,-0.7702892,4.9680443,4.382849,4,K2-146 c
812,8.611914,5.8705006,1.7188598,0,K2-167 b
813,6.484308,9.52603,5.842944,1,K2-182 b
814,2.3895924,7.1410985,5.9327374,4,K2-199 b
815,2.3749406,7.128349,5.9272656,4,K2-199 c
816,2.4335203,7.178188,5.9480047,4,K2-216 b
817,9.156442,7.2070565,1.7629123,1,K2-232 b
818,9.037678,7.2036977,2.0934181,1,K2-232 b
819,5.5940356,9.611762,7.856712,1,K2-233 b
820,5.585128,9.607145,7.869133,1,K2-233 c
821,5.529232,9.554584,7.927394,1,K2-233 d
822,9.90055,11.3847885,1.9984069,1,K2-237 b
823,9.605907,12.465823,4.4730444,1,K2-24 b
824,9.5708275,12.501916,4.4829645,1,K2-24 c
825,-0.32274777,4.561963,3.4252672,4,K2-25 b
826,8.673424,7.8584423,2.7624538,1,K2-261 b
827,8.571445,7.5994983,2.7101288,1,K2-261 b
828,7.155825,8.89591,4.6828012,1,K2-263 b
829,1.8236195,6.659559,5.6672864,4,K2-266 c
830,1.7881886,6.6248307,5.6850824,4,K2-266 d
831,1.7713999,6.6159525,5.6320806,4,K2-266 e
832,1.0006521,6.128448,5.4957514,4,K2-284 b
833,6.6832366,9.335176,5.4497395,1,K2-29 b
834,7.6505394,11.631033,6.0014834,1,K2-291 b
835,6.750317,10.8811,6.682332,1,K2-30 b
836,7.69947,10.517942,5.183062,1,K2-30 b
837,7.9722147,11.443704,5.5221496,1,K2-30 b
838,6.9687347,9.6517935,5.4347157,1,K2-329 b
839,0.37772948,5.8644834,5.8949533,4,K2-33 b
840,10.024367,11.493213,2.3365147,1,K2-34 b
841,10.206103,12.433079,2.3299105,1,K2-34 b
842,5.436912,9.47241,8.015411,1,K2-36 b
843,5.4753294,9.509497,7.9783907,1,K2-36 c
844,8.596162,8.4462805,3.1057122,1,K2-38 b
845,8.69875,8.815577,3.2038558,1,K2-38 c
846,0.15278256,5.433101,4.703753,4,K2-89 b
847,10.499461,12.678802,1.3249491,1,KELT-1 b
848,10.125698,11.984256,4.1229944,1,KELT-11 b
849,10.705222,12.212268,1.592919,1,KELT-12 b
850,9.933869,12.30004,4.145743,1,KELT-14 b
851,10.247766,12.260969,3.274891,1,KELT-15 b
852,10.151797,12.633809,2.0676203,1,KELT-16 b
853,10.6694975,12.223618,1.0947648,1,KELT-18 b
854,10.932267,11.825169,0.26865768,1,KELT-21 b
855,9.132556,12.431163,4.875176,1,KELT-23 A b
856,10.380816,11.555151,1.0658642,1,KELT-24 b
857,10.304269,12.731209,1.7466457,1,KELT-3 b
858,10.361405,12.478703,2.1002371,1,KELT-4 A b
859,9.28196,7.5228086,1.7136289,1,KELT-6 b
860,10.654451,12.251188,1.0861231,1,KELT-7 b
861,10.912161,11.806511,0.2925868,1,KELT-9 b
862,9.694565,3.0738184,3.2340233,0,KIC 3526061 b
863,7.446802,10.301092,5.3365135,1,KOI-142 c
864,9.189545,7.2894473,1.6718851,1,KOI-94 b
865,8.582514,5.7814593,1.7227323,0,KOI-94 c
866,10.186823,12.284499,2.2166948,1,KOI-94 d
867,10.152671,12.281967,2.2213175,1,KOI-94 e
868,8.401098,12.09457,5.620875,1,Kepler-10 b
869,8.629199,12.147574,5.405063,1,Kepler-10 c
870,8.477159,12.100889,5.541191,1,Kepler-10 c
871,8.441734,5.4380155,1.6013682,0,Kepler-105 b
872,9.653007,12.640225,4.1294727,1,Kepler-130 c
873,0.46427906,5.901461,5.8410873,4,Kepler-138 b
874,0.46688792,5.90428,5.837193,4,Kepler-138 c
875,0.47765735,5.92325,5.895431,4,Kepler-138 d
876,0.5179447,5.6680613,4.9108615,4,Kepler-138 e
877,8.010253,10.8559265,5.051895,1,Kepler-15 b
878,8.699332,5.865642,1.9577355,0,Kepler-1514 b
879,9.026764,6.7593794,1.8410827,1,Kepler-1514 c
880,10.524479,4.7212644,3.3874192,0,Kepler-1654 b
881,5.441353,9.479891,8.010844,1,Kepler-167 b
882,5.46904,9.505545,7.9817176,1,Kepler-167 b
883,5.449527,9.483038,8.001023,1,Kepler-167 c
884,5.4398665,9.476379,8.01172,1,Kepler-167 c
885,5.992814,8.325107,5.1534996,1,Kepler-167 d
886,5.4796777,9.511587,7.9815254,1,Kepler-167 d
887,10.201829,4.77548,3.483157,0,Kepler-167 e
888,11.532316,4.4448,4.073567,1,Kepler-167 e
889,9.06968,12.374286,4.965715,1,Kepler-17 b
890,8.602601,3.7801604,2.2328076,0,Kepler-1704 b
891,9.12546,5.622936,2.4652817,0,Kepler-1708 b
892,7.165646,11.185214,6.282603,1,Kepler-18 b
893,7.1621785,11.197953,6.2876625,1,Kepler-18 c
894,7.154537,11.202753,6.2974873,1,Kepler-18 d
895,8.210772,5.6481338,2.203678,0,Kepler-1928 b
896,8.017963,6.63626,2.787153,1,Kepler-20 b
897,8.096439,5.8219156,2.386574,0,Kepler-20 c
898,7.5391383,4.8885775,2.2450366,0,Kepler-20 d
899,10.655749,12.299655,1.6871387,1,Kepler-21 b
900,7.585168,10.7218075,5.72156,1,Kepler-22 b
901,-0.34516427,5.332121,5.008501,4,Kepler-296 e
902,-0.39790758,5.2572336,4.8467145,4,Kepler-296 f
903,10.7119465,12.147473,3.175194,1,Kepler-33 b
904,10.738735,12.153539,3.1333416,1,Kepler-33 c
905,10.732915,12.157889,3.1428897,1,Kepler-33 d
906,10.756232,12.164755,3.117125,1,Kepler-33 e
907,10.705961,12.148172,3.1895993,1,Kepler-33 f
908,9.565488,7.153432,2.7676444,1,Kepler-34 b
909,7.8053684,10.929097,5.514627,1,Kepler-35 b
910,10.06606,11.616659,3.427866,1,Kepler-36 b
911,10.107444,11.658911,3.4602723,1,Kepler-36 c
912,10.233938,12.115751,3.7804897,1,Kepler-4 b
913,9.339612,7.9670835,1.7358358,1,Kepler-410 A b
914,5.6227517,9.638161,7.827049,1,Kepler-411 b
915,7.4315352,10.477538,5.7410407,1,Kepler-421 b
916,7.7358,6.508687,2.9438791,1,Kepler-425 b
917,8.587038,8.599436,3.2055073,1,Kepler-426 b
918,8.147325,4.863293,1.8622638,0,Kepler-427 b
919,6.944935,8.056707,4.3674293,1,Kepler-428 b
920,10.440781,11.479655,1.2527823,1,Kepler-433 b
921,9.255319,10.003621,2.7883968,1,Kepler-434 b
922,10.458416,11.530912,1.3270862,1,Kepler-435 b
923,6.095957,8.12746,4.928676,1,Kepler-436 b
924,2.391286,7.1426983,5.9354134,4,Kepler-437 b
925,0.25859115,5.7596836,5.7371163,4,Kepler-438 b
926,7.437906,10.577674,5.7603188,1,Kepler-439 b
927,0.42444193,5.1146626,3.802222,4,Kepler-440 b
928,1.693524,6.5174503,5.481267,4,Kepler-441 b
929,1.8304615,6.6590643,5.6515574,4,Kepler-442 b
930,5.5610476,8.13091,5.2589817,1,Kepler-443 b
931,6.4325504,10.260991,6.6043115,1,Kepler-46 b
932,6.536987,9.9525385,6.20117,1,Kepler-46 b
933,6.574174,9.913978,6.134094,1,Kepler-46 c
934,6.53185,10.170874,6.445633,1,Kepler-46 c
935,7.9569616,11.127752,5.3904834,1,Kepler-47 b
936,8.533059,5.721242,2.3675027,0,Kepler-47 c
937,10.634409,12.290511,1.7292194,1,Kepler-5 b
938,10.021867,12.081415,4.2438617,1,Kepler-6 b
939,10.21377,11.888331,3.6301653,1,Kepler-60 b
940,10.104186,11.745889,3.6266036,1,Kepler-60 c
941,10.201122,11.883776,3.6678936,1,Kepler-60 d
942,8.099433,5.5590777,2.2464538,0,Kepler-63 b
943,9.638042,12.447302,4.4054446,1,Kepler-68 b
944,9.665047,12.483722,4.390821,1,Kepler-68 c
945,9.596958,7.126286,2.7750418,1,Kepler-68 d
946,8.546807,8.671967,3.3144827,1,Kepler-69 b
947,8.562045,8.5919285,3.5442996,1,Kepler-69 c
948,10.732698,12.1690645,3.059077,1,Kepler-7 b
949,10.006819,12.225717,2.31545,1,Kepler-79 b
950,9.992608,12.078867,2.278957,1,Kepler-79 c
951,10.009163,12.180223,2.3015666,1,Kepler-79 d
952,10.0264845,12.242402,2.2934299,1,Kepler-79 e
953,10.467563,12.445961,2.0180295,1,Kepler-8 b
954,8.726869,8.974508,3.2430727,1,Kepler-9 b
955,8.688018,11.212301,4.529834,1,Kepler-9 b
956,8.761918,9.1626,3.3061192,1,Kepler-9 c
957,8.685635,11.1757555,4.5118566,1,Kepler-9 c
958,14.120605,1.9808434,2.669054,1,Kepler-91 b
959,8.096537,11.921722,5.7363625,1,Kepler-93 b
960,0.5300698,5.1475754,3.8021588,4,Kepler-970 b
961,0.32241854,5.3131695,4.2694297,4,L 168-9 b
962,-1.2776368,4.8718095,4.681735,4,L 98-59 b
963,-1.2726939,4.8622656,4.6690116,4,L 98-59 b
964,-1.2597376,4.8744106,4.681081,4,L 98-59 c
965,-1.3324369,4.871552,4.760765,4,L 98-59 c
966,-1.366509,4.867222,4.892534,4,L 98-59 d
967,-0.53393066,4.914163,4.0786314,4,L 98-59 d
968,-1.0030316,4.923513,4.476988,4,L 98-59 e
969,-2.088078,4.4378495,4.60459,4,LHS 1140 b
970,-0.6779909,4.3737583,3.3895674,4,LHS 1140 b
971,-2.1525502,4.456172,4.6941395,4,LHS 1140 b
972,-0.6195769,4.3924904,3.3619173,4,LHS 1140 c
973,-0.6802216,4.362268,3.3840787,4,LHS 1140 c
974,-0.31914988,4.9224925,3.922607,4,LHS 1678 b
975,-0.36321437,4.981018,4.0636287,4,LHS 1678 c
976,0.09747164,5.739111,6.064373,4,LHS 1815 b
977,0.78243774,6.054378,5.680463,4,LP 714-47 b
978,-2.4126809,4.3532805,4.656302,4,LP 791-18 b
979,-2.4362872,4.3404827,4.6549935,4,LP 791-18 c
980,-0.3549462,5.0843625,4.28003,4,LSPM J2116+0234 b
981,-1.1840152,5.0105352,5.244269,4,LTT 3780 b
982,-0.904679,5.025096,4.629897,4,LTT 3780 c
983,7.3192983,11.368106,6.2026563,1,LTT 9779 b
984,10.929522,11.82401,0.26609388,1,MASCARA-1 b
985,10.922227,11.821004,0.2762165,1,MASCARA-1 b
986,10.927059,11.817872,0.26936916,1,MASCARA-4 b
987,9.510763,10.608487,3.044506,1,NGTS-13 b
988,9.872073,12.819884,3.2286685,1,NGTS-23 b
989,10.335105,12.064587,3.828156,1,NGTS-24 b
990,6.5419188,10.73783,6.8867135,1,NGTS-25 b
991,2.656507,7.3808947,6.0804253,1,NGTS-6 b
992,8.41455,5.750711,2.3785741,0,PH2 b
993,-0.61395293,4.3474927,3.3352613,4,Proxima Cen b
994,-2.4570553,4.3293815,4.6177373,4,Proxima Cen b
995,5.7730455,9.778981,7.6585193,1,Qatar-1 b
996,9.963446,12.631503,2.797554,1,Qatar-10 b
997,9.868301,12.816767,3.3436313,1,Qatar-3 b
998,6.3984466,10.481425,6.892728,1,Qatar-4 b
999,9.192348,12.526417,4.9839287,1,Qatar-5 b
1000,5.6401234,9.6601715,7.8113127,1,Qatar-6 b
1001,10.50419,12.690298,1.4074899,1,Qatar-7 b
1002,9.82524,12.319664,4.345018,1,Qatar-8 b
1003,1.5127529,6.4704394,5.619166,4,Qatar-9 b
1004,-1.8391726,4.5241294,4.5336566,4,Ross 128 b
1005,-0.6287889,4.363561,3.3639085,4,Ross 508 b
1006,8.067056,4.882331,1.8711237,0,TIC 237913194 b
1007,8.450986,5.689406,2.0157683,0,TIC 279401253 b
1008,9.357614,7.0081115,2.4411695,1,TIC 279401253 c
1009,5.3341627,8.181533,5.483,1,TOI-1064 b
1010,5.478303,8.192768,5.369416,1,TOI-1064 c
1011,10.621268,12.334907,1.7504612,1,TOI-1107 b
1012,0.640725,5.487865,4.3785143,4,TOI-1130 b
